Date,Product_ID,Quantity_Sold,Price,Promotion,Holiday,Month,Year,Week_of_year,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Std_7,Price_Change,Promotion_Holiday,Day_0,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6
2023-10-15,0,31,80.93808369,0,0,10,2023,41,33.0,26.0,29.428571428571427,12.011898862615984,0.2709940900000021,0,False,False,False,False,False,False,True
2023-10-16,0,38,68.34677746,0,0,10,2023,42,23.0,12.0,31.571428571428573,12.011898862615979,-12.59130623,0,True,False,False,False,False,False,False
2023-10-17,0,54,33.62365071,0,0,10,2023,42,43.0,36.0,33.142857142857146,14.26450806989821,-34.72312675,0,False,True,False,False,False,False,False
2023-10-19,0,35,85.74598068,0,0,10,2023,42,39.0,40.0,32.57142857142857,14.069555108544892,52.12232997,0,False,False,False,True,False,False,False
2023-10-21,0,53,16.12335827,0,0,10,2023,42,40.0,43.0,34.42857142857143,15.946338585572391,-69.62262241,0,False,False,False,False,False,True,False
2023-10-22,0,50,91.8769318,1,0,10,2023,42,18.0,30.0,39.0,15.011106998930282,75.75357353,0,False,False,False,False,False,False,True
2023-10-23,0,13,26.3587238,0,0,10,2023,43,12.0,42.0,39.142857142857146,14.713129866761552,-65.51820799999999,0,True,False,False,False,False,False,False
2023-10-24,0,48,49.15131349,0,0,10,2023,43,31.0,16.0,41.57142857142857,14.54713193791298,22.79258969,0,False,True,False,False,False,False,False
2023-10-25,0,41,38.41690622,0,0,10,2023,43,38.0,44.0,42.0,14.468356276140476,-10.734407269999998,0,False,False,True,False,False,False,False
2023-10-26,0,39,87.23861119,0,0,10,2023,43,54.0,12.0,39.857142857142854,13.471309902017355,48.82170497,0,False,False,False,True,False,False,False
2023-10-27,0,50,58.52719716,0,0,10,2023,43,35.0,39.0,42.0,13.759844960366868,-28.71141403,0,False,False,False,False,True,False,False
2023-10-29,0,32,88.94084209,0,0,10,2023,43,53.0,31.0,39.0,13.24134937736082,30.413644930000004,0,False,False,False,False,False,False,True
2023-10-30,0,29,12.39475295,0,0,10,2023,44,50.0,21.0,36.0,12.701705922171792,-76.54608914,0,True,False,False,False,False,False,False
2023-10-31,0,24,48.87904343,0,1,10,2023,44,13.0,10.0,37.57142857142857,9.710083124552272,36.48429048,0,False,True,False,False,False,False,False
2023-11-01,0,51,27.70005092,1,0,11,2023,44,48.0,44.0,38.0,10.295630140987024,-21.178992510000004,0,False,False,True,False,False,False,False
2023-11-02,0,26,50.71300833,0,0,11,2023,44,41.0,14.0,35.857142857142854,11.096975134822003,23.012957410000002,0,False,False,False,True,False,False,False
2023-11-03,0,40,99.24619087,0,0,11,2023,44,39.0,55.0,36.0,11.150485789118514,48.533182540000006,0,False,False,False,False,True,False,False
2023-11-07,0,32,83.43602105,0,0,11,2023,45,50.0,26.0,33.42857142857143,9.306935457982314,-15.810169820000013,0,False,True,False,False,False,False,False
2023-11-08,0,59,62.26917253,1,0,11,2023,45,32.0,17.0,37.285714285714285,13.338094388058677,-21.166848519999995,0,False,False,True,False,False,False,False
2023-11-10,0,20,78.61250923,0,0,11,2023,45,29.0,31.0,36.0,14.64012750399852,16.343336700000002,0,False,False,False,False,True,False,False
2023-11-13,0,23,53.81453907,1,0,11,2023,46,24.0,6.0,35.857142857142854,14.780940107996889,-24.79797016,0,True,False,False,False,False,False,False
2023-11-14,0,31,31.50979122,0,0,11,2023,46,51.0,48.0,33.0,13.216151734399372,-22.304747850000002,0,False,True,False,False,False,False,False
2023-11-16,0,22,28.08202057,1,0,11,2023,46,26.0,21.0,32.42857142857143,13.648652471424247,-3.4277706499999994,0,False,False,False,True,False,False,False
2023-11-17,0,6,69.93524495,1,0,11,2023,46,40.0,33.0,27.571428571428573,16.297823401271994,41.85322438,0,False,False,False,False,True,False,False
2023-11-18,0,35,59.22239624,0,0,11,2023,46,32.0,23.0,28.0,16.472198800807824,-10.712848709999996,0,False,False,False,False,False,True,False
2023-11-21,0,55,84.87473875,0,0,11,2023,47,59.0,43.0,27.428571428571427,15.240922356790474,25.652342510000004,0,False,True,False,False,False,False,False
2023-11-23,0,15,41.72763172,0,0,11,2023,47,20.0,39.0,26.714285714285715,15.755573465859523,-43.14710703000001,0,False,False,False,True,False,False,False
2023-11-24,0,73,28.06415586,1,0,11,2023,47,23.0,40.0,33.857142857142854,23.312575800974706,-13.663475859999998,0,False,False,False,False,True,False,False
2023-11-25,0,56,99.42203555,0,0,11,2023,47,31.0,18.0,37.42857142857143,24.676960529051822,71.35787969,0,False,False,False,False,False,True,False
2023-11-26,0,41,15.03337151,0,0,11,2023,47,22.0,12.0,40.142857142857146,23.72360688869895,-84.38866404000001,0,False,False,False,False,False,False,True
2023-11-27,0,19,46.22737199,1,0,11,2023,48,6.0,31.0,42.0,20.95232683975697,31.19400048,0,True,False,False,False,False,False,False
2023-11-28,0,19,31.9175505,1,0,11,2023,48,35.0,38.0,39.714285714285715,22.647400775911624,-14.309821490000001,0,False,True,False,False,False,False,False
2023-11-29,0,17,54.39527446,0,0,11,2023,48,55.0,54.0,34.285714285714285,22.92534467726559,22.477723960000002,0,False,False,True,False,False,False,False
2023-12-02,0,19,96.99316932,0,0,12,2023,48,15.0,35.0,34.857142857142854,22.408544288794353,42.597894860000004,0,False,False,False,False,False,True,False
2023-12-03,0,23,82.79195001,0,0,12,2023,48,73.0,53.0,27.714285714285715,14.952305125679791,-14.201219310000013,0,False,False,False,False,False,False,True
2023-12-04,0,14,84.27238,1,0,12,2023,49,56.0,50.0,21.714285714285715,8.920281866142497,1.4804299900000046,0,True,False,False,False,False,False,False
2023-12-05,0,35,95.05153848,0,0,12,2023,49,41.0,13.0,20.857142857142858,6.79285338741087,10.779158480000007,0,False,True,False,False,False,False,False
2023-12-07,0,24,49.65428027,1,0,12,2023,49,19.0,48.0,21.571428571428573,6.827814263660789,-45.397258210000004,0,False,False,False,True,False,False,False
2023-12-09,0,37,57.65802535,0,0,12,2023,49,19.0,41.0,24.142857142857142,8.802056036869589,8.003745080000002,0,False,False,False,False,False,True,False
2023-12-11,0,50,77.83913818,0,0,12,2023,50,17.0,39.0,28.857142857142858,12.428845098245931,20.181112830000004,0,True,False,False,False,False,False,False
2023-12-12,0,67,49.93313023,1,0,12,2023,50,19.0,50.0,35.714285714285715,18.05283251749605,-27.906007950000003,0,False,True,False,False,False,False,False
2023-12-13,0,34,70.85416001,1,0,12,2023,50,23.0,32.0,37.285714285714285,17.221249332479605,20.921029779999998,0,False,False,True,False,False,False,False
2023-12-14,0,16,87.2532466,0,0,12,2023,50,14.0,29.0,37.57142857142857,16.78150909838112,16.399086589999996,0,False,False,False,True,False,False,False
2023-12-16,0,66,67.31393179,1,0,12,2023,50,35.0,24.0,42.0,19.807406022327445,-19.93931481,0,False,False,False,False,False,True,False
2023-12-17,0,30,74.71174988,0,0,12,2023,50,24.0,51.0,42.857142857142854,19.01252719856544,7.397818090000001,0,False,False,False,False,False,False,True
2023-12-18,0,30,80.37393218,0,0,12,2023,51,37.0,26.0,41.857142857142854,19.548474547720016,5.662182299999998,0,True,False,False,False,False,False,False
2023-12-19,0,44,46.57297647,0,0,12,2023,51,50.0,40.0,41.0,19.261360284258227,-33.80095571,0,False,True,False,False,False,False,False
2023-12-20,0,15,27.82027273,0,0,12,2023,51,67.0,32.0,33.57142857142857,17.510541043013163,-18.75270374,0,False,False,True,False,False,False,False
2023-12-21,0,18,87.79626885,0,0,12,2023,51,34.0,59.0,31.285714285714285,18.46360641653637,59.975996120000005,0,False,False,False,True,False,False,False
2023-12-22,0,37,69.5674281,0,0,12,2023,51,16.0,20.0,34.285714285714285,17.230924580670727,-18.228840750000003,0,False,False,False,False,True,False,False
2023-12-25,0,33,60.381615,0,0,12,2023,52,66.0,23.0,29.571428571428573,10.179344164485686,-9.185813100000004,0,True,False,False,False,False,False,False
2023-12-27,0,21,57.41354494,0,0,12,2023,52,30.0,31.0,28.285714285714285,10.672617387724681,-2.968070059999995,0,False,False,True,False,False,False,False
2023-12-30,0,0,15.39326398,0,0,12,2023,52,30.0,22.0,24.0,15.011106998930329,-42.02028096,0,False,False,False,False,False,True,False
2023-12-31,0,34,72.08413236,0,0,12,2023,52,44.0,6.0,22.571428571428573,13.15113610880759,56.69086838,0,False,False,False,False,False,False,True
2023-01-01,1,38,68.57996257,0,0,1,2023,52,0.0,0.0,38.0,0.0,0.0,0,False,False,False,False,False,False,True
2023-01-02,1,40,18.79049026,0,0,1,2023,1,0.0,0.0,39.0,1.4142135623730951,-49.78947231000001,0,True,False,False,False,False,False,False
2023-01-03,1,36,79.4143312,0,0,1,2023,1,0.0,0.0,38.0,2.0,60.62384094000001,0,False,True,False,False,False,False,False
2023-01-04,1,36,67.27693701,0,0,1,2023,1,0.0,0.0,37.5,1.9148542155126762,-12.137394190000009,0,False,False,True,False,False,False,False
2023-01-05,1,42,24.81902678,0,0,1,2023,1,0.0,0.0,38.4,2.60768096208106,-42.457910229999996,0,False,False,False,True,False,False,False
2023-01-07,1,12,17.27679937,0,0,1,2023,1,0.0,0.0,34.0,11.027239001672177,-7.542227410000002,0,False,False,False,False,False,True,False
2023-01-08,1,28,98.3951509,0,0,1,2023,1,0.0,0.0,33.142857142857146,10.318730080595698,81.11835153000001,0,False,False,False,False,False,False,True
2023-01-10,1,34,49.0954929,0,0,1,2023,2,38.0,0.0,32.57142857142857,10.113640011673063,-49.299658,0,False,True,False,False,False,False,False
2023-01-12,1,33,39.76752742,0,0,1,2023,2,40.0,0.0,31.571428571428573,9.589180410878761,-9.327965480000003,0,False,False,False,True,False,False,False
2023-01-13,1,12,37.29389632,0,0,1,2023,2,36.0,0.0,28.142857142857142,11.78174536346478,-2.4736310999999986,0,False,False,False,False,True,False,False
2023-01-14,1,41,76.96383787,0,0,1,2023,2,36.0,0.0,28.857142857142858,12.469009201864859,39.669941550000004,0,False,False,False,False,False,True,False
2023-01-18,1,72,66.33457031,1,0,1,2023,3,42.0,0.0,33.142857142857146,20.3832330722138,-10.629267560000002,0,False,False,True,False,False,False,False
2023-01-21,1,42,80.31664454,0,1,1,2023,3,12.0,0.0,37.42857142857143,18.237846572965996,13.982074229999995,0,False,False,False,False,False,True,False
2023-01-24,1,5,71.29354844,0,0,1,2023,4,28.0,0.0,34.142857142857146,21.919767117289148,-9.023096100000004,0,False,True,False,False,False,False,False
2023-01-26,1,7,66.48022721,0,1,1,2023,4,34.0,0.0,30.285714285714285,24.205469669162838,-4.81332123,0,False,False,False,True,False,False,False
2023-01-28,1,13,53.23330737,1,0,1,2023,4,33.0,0.0,27.428571428571427,24.99904760090634,-13.246919839999997,0,False,False,False,False,False,True,False
2023-01-29,1,46,79.20886737,1,0,1,2023,4,12.0,0.0,32.285714285714285,24.803993534068166,25.975559999999994,0,False,False,False,False,False,False,True
2023-01-31,1,51,41.34299203,0,0,1,2023,5,41.0,0.0,33.714285714285715,25.662646562103227,-37.865875339999995,0,False,True,False,False,False,False,False
2023-02-01,1,34,14.12751398,0,0,2,2023,5,72.0,0.0,28.285714285714285,19.49114573094055,-27.215478049999998,0,False,False,True,False,False,False,False
2023-02-02,1,38,52.65654762,0,0,2,2023,5,42.0,0.0,27.714285714285715,19.076287948779814,38.529033639999994,0,False,False,False,True,False,False,False
2023-02-03,1,33,88.14709963,0,0,2,2023,5,5.0,0.0,31.714285714285715,16.24514579512175,35.49055201,0,False,False,False,False,True,False,False
2023-02-08,1,16,93.8812908,0,0,2,2023,6,7.0,0.0,33.0,14.189197769195173,5.734191170000003,0,False,False,True,False,False,False,False
2023-02-09,1,45,22.5795139,0,0,2,2023,6,13.0,0.0,37.57142857142857,11.588171308956138,-71.30177690000001,0,False,False,False,True,False,False,False
2023-02-10,1,29,57.07588823,0,0,2,2023,6,46.0,0.0,35.142857142857146,11.30528742710789,34.496374329999995,0,False,False,False,False,True,False,False
2023-02-11,1,28,89.07662038,0,0,2,2023,6,51.0,0.0,31.857142857142858,9.044861735235301,32.00073215,0,False,False,False,False,False,True,False
2023-02-12,1,13,96.31673151,0,0,2,2023,6,34.0,0.0,28.857142857142858,11.39339825554798,7.2401111300000025,0,False,False,False,False,False,False,True
2023-02-14,1,20,93.06642086,0,0,2,2023,7,38.0,0.0,26.285714285714285,11.010817192111366,-3.250310650000003,0,False,True,False,False,False,False,False
2023-02-15,1,15,79.7974855,0,0,2,2023,7,33.0,0.0,23.714285714285715,11.279986491042232,-13.26893536,0,False,False,True,False,False,False,False
2023-02-17,1,14,94.9968753,0,0,2,2023,7,16.0,0.0,23.428571428571427,11.530497862294627,15.199389800000006,0,False,False,False,False,True,False,False
2023-02-23,1,67,10.21054516,1,0,2,2023,8,45.0,0.0,26.571428571428573,18.981193700231664,-84.78633014,0,False,False,False,True,False,False,False
2023-02-24,1,27,86.42760864,0,0,2,2023,8,29.0,38.0,26.285714285714285,18.95357737310018,76.21706348000001,0,False,False,False,False,True,False,False
2023-02-26,1,41,10.30117258,0,0,2,2023,8,28.0,40.0,28.142857142857142,19.768902949064312,-76.12643606,0,False,False,False,False,False,False,True
2023-02-27,1,27,48.49958204,0,0,2,2023,9,13.0,36.0,30.142857142857142,18.658586686639936,38.19840946,0,True,False,False,False,False,False,False
2023-03-01,1,32,63.36459414,0,0,3,2023,9,20.0,36.0,31.857142857142858,18.11471383000176,14.865012100000001,0,False,False,True,False,False,False,False
2023-03-02,1,50,71.02145373,0,0,3,2023,9,15.0,42.0,36.857142857142854,17.50646139218861,7.656859590000003,0,False,False,False,True,False,False,False
2023-03-03,1,28,85.33119955,0,0,3,2023,9,14.0,12.0,38.857142857142854,15.093360255739068,14.30974581999999,0,False,False,False,False,True,False,False
2023-03-05,1,45,88.43831255,1,1,3,2023,9,67.0,28.0,35.714285714285715,9.51690225711226,3.1071130000000124,1,False,False,False,False,False,False,True
2023-03-06,1,43,39.12491972,0,0,3,2023,10,27.0,34.0,38.0,8.981462390204976,-49.313392830000005,0,True,False,False,False,False,False,False
2023-03-07,1,11,38.86684664,0,0,3,2023,10,41.0,33.0,33.714285714285715,13.387983240133488,-0.2580730800000026,0,False,True,False,False,False,False,False
2023-03-08,1,27,92.8763063,0,0,3,2023,10,27.0,12.0,33.714285714285715,13.387983240133488,54.00945966,0,False,False,True,False,False,False,False
2023-03-10,1,12,97.97197477,0,0,3,2023,10,32.0,41.0,30.857142857142858,15.741966961263886,5.095668470000007,0,False,False,False,False,True,False,False
2023-03-11,1,13,69.47381065,0,0,3,2023,10,50.0,72.0,25.571428571428573,14.39742040386799,-28.49816412,0,False,False,False,False,False,True,False
2023-03-16,1,27,89.53387027,0,0,3,2023,11,28.0,42.0,25.428571428571427,14.374249462808402,20.06005961999999,0,False,False,False,True,False,False,False
2023-03-17,1,13,71.93870793,0,0,3,2023,11,45.0,5.0,20.857142857142858,12.005950905399258,-17.595162339999987,0,False,False,False,False,True,False,False
2023-03-18,1,65,69.54691153,1,0,3,2023,11,43.0,7.0,24.0,19.382122346808842,-2.391796400000004,0,False,False,False,False,False,True,False
2023-03-19,1,40,69.29969232,0,0,3,2023,11,11.0,13.0,28.142857142857142,19.239097097911248,-0.24721920999999725,0,False,False,False,False,False,False,True
2023-03-21,1,40,16.58763314,0,0,3,2023,12,27.0,46.0,30.0,19.731531449264985,-52.712059180000004,0,False,True,False,False,False,False,False
2023-03-23,1,28,27.62001871,0,0,3,2023,12,12.0,51.0,32.285714285714285,18.16328059312969,11.032385569999999,0,False,False,False,True,False,False,False
2023-03-26,1,45,70.07949094,0,0,3,2023,12,13.0,34.0,36.857142857142854,16.44616035663614,42.45947223,0,False,False,False,False,False,False,True
2023-03-28,1,1,34.70862286,0,0,3,2023,13,27.0,38.0,33.142857142857146,21.271487735374556,-35.37086808,0,False,True,False,False,False,False,False
2023-03-30,1,10,99.47254251,0,0,3,2023,13,13.0,33.0,32.714285714285715,21.769353731903976,64.76391964999999,0,False,False,False,True,False,False,False
2023-03-31,1,37,56.88621795,0,0,3,2023,13,65.0,16.0,28.714285714285715,16.869245050429154,-42.586324559999994,0,False,False,False,False,True,False,False
2023-04-02,1,15,23.17365929,0,0,4,2023,13,40.0,45.0,25.142857142857142,16.727507997592582,-33.71255866,0,False,False,False,False,False,False,True
2023-04-03,1,18,53.61414283,0,0,4,2023,14,40.0,29.0,22.0,15.491933384829672,30.44048354,0,True,False,False,False,False,False,False
2023-04-04,1,44,57.43373175,0,0,4,2023,14,28.0,28.0,24.285714285714285,17.5662013130736,3.819588920000001,0,False,True,False,False,False,False,False
2023-04-05,1,26,50.89396011,1,0,4,2023,14,45.0,13.0,21.571428571428573,15.131172490999536,-6.539771639999998,0,False,False,True,False,False,False,False
2023-04-06,1,48,51.53297182,0,0,4,2023,14,1.0,20.0,28.285714285714285,14.907652237629343,0.6390117099999983,0,False,False,False,True,False,False,False
2023-04-07,1,29,19.48307806,0,0,4,2023,14,10.0,15.0,31.0,12.569805089976526,-32.04989376,0,False,False,False,False,True,False,False
2023-04-08,1,4,80.54584091,0,0,4,2023,14,37.0,14.0,26.285714285714285,15.734402707806503,61.06276285,0,False,False,False,False,False,True,False
2023-04-09,1,17,93.52752763,0,0,4,2023,14,15.0,67.0,26.571428571428573,15.51190019369154,12.981686719999999,0,False,False,False,False,False,False,True
2023-04-11,1,35,18.26837989,1,0,4,2023,15,18.0,27.0,29.0,15.275252316519465,-75.25914774,0,False,True,False,False,False,False,False
2023-04-14,1,35,75.10642891,0,0,4,2023,15,44.0,41.0,27.714285714285715,14.138768047632787,56.83804902000001,0,False,False,False,False,True,False,False
2023-04-15,1,65,71.73201439,1,0,4,2023,15,26.0,27.0,33.285714285714285,19.87221079560001,-3.374414520000002,0,False,False,False,False,False,True,False
2023-04-16,1,16,94.36179648,0,0,4,2023,15,48.0,32.0,28.714285714285715,19.601992124222864,22.629782089999992,0,False,False,False,False,False,False,True
2023-04-18,1,15,71.5378695,0,1,4,2023,16,29.0,50.0,26.714285714285715,20.270785922227137,-22.823926979999996,0,False,True,False,False,False,False,False
2023-04-19,1,41,33.27587514,0,0,4,2023,16,4.0,28.0,32.0,18.06469853978563,-38.26199436,0,False,False,True,False,False,False,False
2023-04-20,1,69,69.11020943,1,0,4,2023,16,17.0,45.0,39.42857142857143,21.274845419392527,35.83433429,0,False,False,False,True,False,False,False
2023-04-22,1,49,98.18042121,0,0,4,2023,16,35.0,43.0,41.42857142857143,21.446500436024067,29.070211780000008,0,False,False,False,False,False,True,False
2023-04-23,1,27,20.16488876,0,0,4,2023,16,35.0,11.0,40.285714285714285,22.050807133483683,-78.01553245000001,0,False,False,False,False,False,False,True
2023-04-24,1,8,85.33370127,0,0,4,2023,17,65.0,27.0,32.142857142857146,21.927369286111908,65.16881251000001,0,True,False,False,False,False,False,False
2023-04-25,1,63,15.31845011,1,0,4,2023,17,16.0,12.0,38.857142857142854,23.312575800974678,-70.01525116,0,False,True,False,False,False,False,False
2023-04-27,1,29,76.88738789,0,1,4,2023,17,15.0,13.0,40.857142857142854,21.45094070531306,61.56893778,0,False,False,False,True,False,False,False
2023-04-28,1,38,76.38091742,0,0,4,2023,17,41.0,27.0,40.42857142857143,21.477563043458023,-0.5064704699999965,0,False,False,False,False,True,False,False
2023-04-29,1,23,32.89524228,0,0,4,2023,17,69.0,13.0,33.857142857142854,18.04095869060706,-43.485675140000005,0,False,False,False,False,False,True,False
2023-05-02,1,25,70.71470676,0,0,5,2023,18,49.0,65.0,30.428571428571427,16.929827158569804,37.81946448,0,False,True,False,False,False,False,False
2023-05-05,1,20,37.56821489,0,0,5,2023,18,27.0,40.0,29.428571428571427,17.3671830651677,-33.14649187,0,False,False,False,False,True,False,False
2023-05-07,1,11,96.76156664,0,0,5,2023,18,8.0,40.0,29.857142857142858,16.777252172992767,59.19335175,0,False,False,False,False,False,False,True
2023-05-09,1,16,58.75343312,0,0,5,2023,19,63.0,28.0,23.142857142857142,8.820970684087117,-38.00813352,0,False,True,False,False,False,False,False
2023-05-10,1,28,13.4183407,0,0,5,2023,19,29.0,45.0,23.0,8.717797887081376,-45.335092419999995,0,False,False,True,False,False,False,False
2023-05-12,1,15,22.09916165,0,0,5,2023,19,38.0,1.0,19.714285714285715,6.047431568147697,8.68082095,0,False,False,False,False,True,False,False
2023-05-13,1,5,86.13292957,0,0,5,2023,19,23.0,10.0,17.142857142857142,7.946247991527702,64.03376792,0,False,False,False,False,False,True,False
2023-05-14,1,5,59.40824045,0,0,5,2023,19,25.0,37.0,14.285714285714286,8.240434570140277,-26.72468912,0,False,False,False,False,False,False,True
2023-05-16,1,44,27.01355723,0,0,5,2023,20,20.0,15.0,17.714285714285715,13.99659822616777,-32.394683220000005,0,False,True,False,False,False,False,False
2023-05-17,1,14,21.69369321,0,0,5,2023,20,11.0,18.0,18.142857142857142,13.801311186847114,-5.319864020000001,0,False,False,True,False,False,False,False
2023-05-18,1,42,44.88839249,0,0,5,2023,20,16.0,44.0,21.857142857142858,16.38524307040305,23.194699280000002,0,False,False,False,True,False,False,False
2023-05-19,1,25,99.95196234,0,0,5,2023,20,28.0,26.0,21.428571428571427,16.236349578000844,55.06356984999999,0,False,False,False,False,True,False,False
2023-05-22,1,28,21.29951933,0,0,5,2023,21,15.0,48.0,23.285714285714285,16.12156201814087,-78.65244301,0,True,False,False,False,False,False,False
2023-05-23,1,48,86.23547443,0,0,5,2023,21,5.0,29.0,29.428571428571427,16.18494303210181,64.9359551,0,False,True,False,False,False,False,False
2023-05-26,1,37,23.25727399,0,0,5,2023,21,5.0,4.0,34.0,12.151817422372108,-62.978200439999995,0,False,False,False,False,True,False,False
2023-05-27,1,30,81.38285866,1,0,5,2023,21,44.0,17.0,32.0,11.357816691600538,58.125584669999995,0,False,False,False,False,False,True,False
2023-05-28,1,21,91.1244787,0,1,5,2023,21,14.0,35.0,33.0,9.695359714832644,9.74162004,0,False,False,False,False,False,False,True
2023-05-29,1,6,43.45516598,0,0,5,2023,22,42.0,35.0,27.857142857142858,13.082157969649247,-47.66931272,0,True,False,False,False,False,False,False
2023-05-31,1,38,32.97781689,0,0,5,2023,22,25.0,65.0,29.714285714285715,13.524228699070491,-10.477349089999997,0,False,False,True,False,False,False,False
2023-06-02,1,72,74.13591998,1,0,6,2023,22,28.0,16.0,36.0,20.840665376454105,41.15810309,0,False,False,False,False,True,False,False
2023-06-03,1,31,77.84467305,0,0,6,2023,22,48.0,15.0,33.57142857142857,20.18957769788777,3.70875307,0,False,False,False,False,False,True,False
2023-06-05,1,13,38.07856183,0,0,6,2023,23,37.0,41.0,30.142857142857142,21.505259600297563,-39.76611122,0,True,False,False,False,False,False,False
2023-06-07,1,28,96.53620051,0,1,6,2023,23,30.0,69.0,29.857142857142858,21.520754102560094,58.45763868,0,False,False,True,False,False,False,False
2023-06-09,1,16,16.0752292,0,0,6,2023,23,21.0,49.0,29.142857142857142,21.94256572227119,-80.46097131,0,False,False,False,False,True,False,False
2023-06-12,1,32,66.26842926,0,0,6,2023,24,6.0,27.0,32.857142857142854,19.428746497810668,50.19320006000001,0,True,False,False,False,False,False,False
2023-06-13,1,32,63.05085905,0,0,6,2023,24,38.0,8.0,32.0,19.295940851208403,-3.217570210000005,0,False,True,False,False,False,False,False
2023-06-14,1,29,54.41508929,0,0,6,2023,24,72.0,63.0,25.857142857142858,7.94624799152767,-8.635769760000002,0,False,False,True,False,False,False,False
2023-06-16,1,4,93.16241834,0,0,6,2023,24,31.0,29.0,22.0,11.000000000000034,38.747329050000005,0,False,False,False,False,True,False,False
2023-06-18,1,43,81.03635635,0,1,6,2023,24,13.0,38.0,26.285714285714285,12.632158508007604,-12.126061989999997,0,False,False,False,False,False,False,True
2023-06-21,1,47,41.07069583,0,0,6,2023,25,28.0,23.0,29.0,14.899664425751343,-39.96566052000001,0,False,False,True,False,False,False,False
2023-06-23,1,26,28.30928276,0,0,6,2023,25,16.0,25.0,30.428571428571427,13.89073003669645,-12.76141307,0,False,False,False,False,True,False,False
2023-06-24,1,32,30.83935924,1,0,6,2023,25,32.0,20.0,30.428571428571427,13.89073003669645,2.5300764800000017,0,False,False,False,False,False,True,False
2023-06-26,1,19,48.98468002,0,0,6,2023,26,32.0,11.0,28.571428571428573,14.501231474799457,18.14532078,0,True,False,False,False,False,False,False
2023-06-27,1,11,48.23657586,1,0,6,2023,26,29.0,16.0,26.0,15.937377450509238,-0.7481041599999969,0,False,True,False,False,False,False,False
2023-06-28,1,43,13.03087635,1,0,6,2023,26,4.0,28.0,31.571428571428573,13.611969522655942,-35.20569951,0,False,False,True,False,False,False,False
2023-06-30,1,43,13.63157442,0,0,6,2023,26,43.0,15.0,31.571428571428573,13.611969522655942,0.60069807,0,False,False,False,False,True,False,False
2023-07-02,1,24,99.60679985,1,0,7,2023,26,47.0,5.0,28.285714285714285,11.94032782512393,85.97522543,0,False,False,False,False,False,False,True
2023-07-06,1,39,97.60443572,0,0,7,2023,27,26.0,5.0,30.142857142857142,12.522360951894168,-2.0023641300000037,0,False,False,False,True,False,False,False
2023-07-08,1,42,70.65947873,0,0,7,2023,27,32.0,44.0,31.571428571428573,13.314868166291177,-26.944956989999994,0,False,False,False,False,False,True,False
2023-07-11,1,46,81.97461223,0,0,7,2023,28,19.0,14.0,35.42857142857143,12.972498382567402,11.315133500000002,0,False,True,False,False,False,False,False
2023-07-12,1,55,29.63867811,1,0,7,2023,28,11.0,42.0,41.714285714285715,9.304376850247824,-52.335934120000005,0,False,False,True,False,False,False,False
2023-07-13,1,50,53.75174367,1,0,7,2023,28,43.0,25.0,42.714285714285715,9.827076298239854,24.113065560000003,0,False,False,False,True,False,False,False
2023-07-15,1,31,59.60439657,0,0,7,2023,28,43.0,28.0,41.0,10.770329614268967,5.852652899999995,0,False,False,False,False,False,True,False
2023-07-16,1,49,93.62302455,0,0,7,2023,28,24.0,48.0,44.57142857142857,7.976154939508537,34.01862798,0,False,False,False,False,False,False,True
2023-07-19,1,44,27.04540761,0,0,7,2023,29,39.0,37.0,45.285714285714285,7.609517849690653,-66.57761694,0,False,False,True,False,False,False,False
2023-07-21,1,12,18.88634862,0,0,7,2023,29,42.0,30.0,41.0,14.809906594348677,-8.159058990000002,0,False,False,False,False,True,False,False
2023-07-23,1,26,30.38694634,0,0,7,2023,29,46.0,21.0,38.142857142857146,15.593038739862621,11.500597720000002,0,False,False,False,False,False,False,True
2023-07-24,1,42,11.5080674,0,0,7,2023,30,55.0,6.0,36.285714285714285,13.936932777268272,-18.87887894,0,True,False,False,False,False,False,False
2023-07-25,1,40,90.9334323,1,0,7,2023,30,50.0,38.0,34.857142857142854,12.759683530931454,79.4253649,0,False,True,False,False,False,False,False
2023-07-26,1,49,67.18729212,0,0,7,2023,30,31.0,72.0,37.42857142857143,13.63643578624489,-23.746140180000012,0,False,False,True,False,False,False,False
2023-07-27,1,15,94.88573407,0,0,7,2023,30,49.0,31.0,32.57142857142857,14.830791649550628,27.698441950000003,0,False,False,False,True,False,False,False
2023-07-29,1,24,66.04780629,0,0,7,2023,30,44.0,13.0,29.714285714285715,14.174087692150131,-28.83792778,0,False,False,False,False,False,True,False
2023-08-02,1,20,42.77014975,0,0,8,2023,31,12.0,28.0,30.857142857142858,12.759683530931467,-23.277656539999995,0,False,False,True,False,False,False,False
2023-08-03,1,37,35.1771371,0,0,8,2023,31,26.0,16.0,32.42857142857143,12.739141034061678,-7.593012649999999,0,False,False,False,True,False,False,False
2023-08-04,1,22,21.30090208,0,0,8,2023,31,42.0,32.0,29.571428571428573,12.474736374731437,-13.876235020000003,0,False,False,False,False,True,False,False
2023-08-05,1,49,36.04955695,0,0,8,2023,31,40.0,32.0,30.857142857142858,14.088157809883816,14.748654870000003,0,False,False,False,False,False,True,False
2023-08-08,1,24,20.98066722,0,0,8,2023,32,49.0,29.0,27.285714285714285,11.686377906410042,-15.068889730000002,0,False,True,False,False,False,False,False
