Date,Product_ID,Quantity_Sold,Price,Promotion,Holiday
8/5/2023,1,49,36.04955695,0,0
8/6/2023,0,50,60.7808635,1,0
8/6/2023,2,12,21.62570007,0,0
8/6/2023,3,33,13.61249732,1,1
8/6/2023,4,20,32.77237068,1,0
8/7/2023,4,28,86.2198502,0,0
8/7/2023,0,32,10.48644313,0,0
8/8/2023,2,52,39.14376174,0,0
8/8/2023,1,24,20.98066722,0,0
8/8/2023,4,27,40.71867814,0,1
8/8/2023,3,16,66.04590541,1,0
8/9/2023,3,45,25.71824673,0,0
8/9/2023,4,52,55.02506817,0,0
8/9/2023,2,41,21.47371121,1,0
8/9/2023,0,53,75.41549479,0,1
8/10/2023,3,10,32.8272,0,0
8/11/2023,1,34,60.09205857,0,0
8/11/2023,2,37,84.83664998,1,0
8/11/2023,0,44,35.94264195,0,0
8/12/2023,3,48,83.3748698,1,0
8/12/2023,1,45,44.56383746,0,1
8/12/2023,4,35,31.62692111,0,0
8/12/2023,0,39,17.88848526,0,0
8/12/2023,2,20,83.12264389,0,0
8/13/2023,3,39,69.99553764,0,0
8/13/2023,1,47,77.81248996,1,0
8/13/2023,4,29,70.63315602,0,0
8/13/2023,0,21,30.92871985,0,0
8/13/2023,2,32,62.70073559,0,0
8/14/2023,1,18,14.32830794,0,1
8/14/2023,0,15,32.70807344,0,0
8/14/2023,4,15,97.93285089,0,0
8/15/2023,1,53,93.16969443,1,0
8/15/2023,3,16,45.63435036,0,0
8/15/2023,0,31,81.10133574,0,0
8/15/2023,4,30,83.41924642,0,0
8/16/2023,3,33,47.334309,0,0
8/16/2023,1,45,50.98448219,0,0
8/16/2023,2,17,52.96745705,0,0
8/16/2023,0,45,88.13523658,0,0
8/17/2023,0,10,13.77676661,0,0
8/17/2023,4,26,41.09327684,1,0
8/17/2023,3,19,23.35243036,0,0
8/17/2023,1,46,23.63009697,0,0
8/18/2023,0,34,37.6275054,0,0
8/18/2023,4,34,97.38462246,0,0
8/18/2023,3,66,48.03904304,1,0
8/18/2023,1,46,23.42267433,0,0
8/19/2023,3,22,64.93397458,0,0
8/19/2023,1,39,63.95150257,1,0
8/19/2023,2,52,83.8438826,1,0
8/19/2023,0,49,81.9805028,0,0
8/20/2023,0,42,58.70024424,0,0
8/21/2023,2,41,84.23683907,0,0
8/22/2023,1,34,76.80641844,0,0
8/22/2023,0,26,45.80140968,0,0
8/23/2023,1,15,61.64792647,0,0
8/23/2023,4,33,96.38119184,0,0
8/23/2023,0,12,39.73523263,0,0
8/23/2023,2,54,94.32350774,1,0
8/24/2023,4,19,95.40826003,0,0
8/24/2023,1,22,35.73104804,0,0
8/24/2023,3,38,54.06796684,0,0
8/24/2023,2,63,11.99966338,1,0
8/25/2023,2,29,81.77626408,0,0
8/25/2023,1,23,16.5461453,0,0
8/25/2023,3,37,45.93993222,0,1
8/25/2023,0,36,11.50082321,0,0
8/25/2023,4,58,84.9350596,1,0
8/26/2023,0,40,51.36801376,0,0
8/27/2023,4,26,24.2863087,1,0
8/27/2023,1,54,21.48131571,0,0
8/27/2023,0,43,63.01180819,1,0
8/27/2023,3,17,24.53120507,0,0
8/28/2023,0,30,72.94055196,0,0
8/28/2023,3,30,27.61800458,0,0
8/28/2023,4,33,63.93693583,0,0
8/29/2023,3,48,18.21779223,0,0
8/29/2023,4,36,18.22797926,0,0
8/30/2023,3,36,34.79829104,0,0
8/30/2023,0,42,82.9144981,0,0
8/30/2023,1,14,61.49106673,0,0
8/30/2023,2,39,49.23956625,0,0
8/30/2023,4,15,65.38787018,0,0
8/31/2023,4,33,11.24759223,0,0
8/31/2023,2,26,36.41813132,0,0
8/31/2023,0,16,60.8131575,0,0
8/31/2023,3,23,11.7050863,0,0
9/1/2023,1,17,28.85101926,0,0
9/2/2023,4,40,65.83341269,1,0
9/2/2023,1,9,78.92727795,0,1
9/2/2023,2,45,26.42122366,1,0
9/2/2023,3,16,38.09707629,0,0
9/3/2023,0,44,57.10664666,1,0
9/3/2023,3,55,86.15117895,0,1
9/3/2023,4,23,12.30128192,0,1
9/3/2023,1,37,38.52483596,1,0
9/3/2023,2,19,88.41837225,0,0
9/4/2023,3,47,15.73162908,0,0
9/5/2023,2,90,77.66426314,1,1
9/5/2023,4,15,98.79068027,0,0
9/5/2023,0,12,66.24817735,0,0
9/6/2023,3,41,27.02762132,0,0
9/7/2023,4,70,93.92400312,1,0
9/8/2023,4,21,39.34970673,0,0
9/8/2023,1,45,30.97655307,0,0
9/8/2023,2,40,92.03632533,0,0
9/8/2023,3,29,42.14731006,0,0
9/8/2023,0,39,20.96992743,0,0
9/9/2023,2,30,63.58297331,0,0
9/9/2023,4,27,86.79182223,0,0
9/9/2023,3,29,33.09824865,0,0
9/10/2023,1,37,28.38178957,0,0
9/11/2023,0,31,76.80630083,0,0
9/12/2023,2,34,43.73424319,0,0
9/13/2023,0,21,30.93729745,0,0
9/14/2023,1,40,87.53011174,1,0
9/14/2023,3,65,51.46602402,1,0
9/14/2023,2,29,73.57347971,0,0
9/14/2023,4,21,95.86380386,0,0
9/14/2023,0,10,26.84118434,0,0
9/15/2023,0,44,76.36689499,0,0
9/15/2023,3,21,38.3166018,0,0
9/15/2023,2,39,74.61394218,0,0
9/16/2023,3,41,56.06024109,0,1
9/16/2023,4,34,83.76623826,1,0
9/16/2023,1,7,77.90832243,0,0
9/16/2023,0,14,25.08098854,0,0
9/17/2023,3,19,81.38156842,0,0
9/17/2023,4,55,34.65892895,1,1
9/17/2023,2,35,95.30017282,0,0
9/17/2023,1,49,55.73275468,0,0
9/18/2023,3,47,77.11458996,1,0
9/18/2023,2,16,83.82916793,0,0
9/18/2023,0,55,63.68203679,1,0
9/19/2023,3,18,64.08509361,0,0
9/20/2023,2,47,56.55641339,0,0
9/20/2023,0,26,16.50492528,0,0
9/20/2023,3,53,28.19344593,0,0
9/21/2023,1,7,45.75443256,0,0
9/22/2023,4,25,89.60308548,0,0
9/22/2023,3,28,75.5982824,0,0
9/23/2023,0,17,38.26394262,0,0
9/23/2023,4,31,17.83983605,0,0
9/23/2023,2,42,54.01435604,0,1
9/23/2023,1,30,36.93088039,0,0
9/23/2023,3,45,42.69298165,0,1
9/24/2023,2,30,46.16886441,0,0
9/24/2023,0,31,53.22648329,0,0
9/24/2023,3,27,28.36579497,0,0
9/24/2023,1,19,74.36125178,1,0
9/25/2023,4,26,32.69555897,0,0
9/26/2023,0,6,54.31260732,0,0
9/26/2023,4,21,61.6206952,0,0
9/26/2023,2,35,39.32421256,0,0
9/26/2023,3,44,40.60039475,1,0
9/27/2023,3,48,20.71958823,0,0
9/27/2023,4,37,13.7347593,0,0
9/27/2023,0,48,37.56410983,0,0
9/28/2023,3,36,20.91726982,0,0
9/28/2023,2,28,73.66836476,0,0
9/28/2023,4,34,75.48680239,1,0
9/28/2023,0,21,66.10416094,0,0
9/29/2023,4,19,83.18328897,0,0
9/29/2023,1,17,82.46051662,0,0
9/30/2023,3,55,13.30416491,0,0
9/30/2023,2,34,39.21482517,0,0
9/30/2023,1,11,65.27676199,0,0
9/30/2023,4,40,86.11006142,0,0
10/1/2023,0,33,20.72893986,0,0
10/2/2023,3,43,13.59302793,0,0
10/2/2023,0,23,39.9184023,0,0
10/2/2023,2,18,88.17013254,0,0
10/2/2023,4,16,73.07791275,0,0
10/2/2023,1,17,33.86876833,0,0
10/3/2023,2,14,24.81393463,0,0
10/3/2023,3,13,91.56101675,0,0
10/4/2023,4,23,93.93100378,0,0
10/4/2023,0,43,24.45343255,0,0
10/4/2023,2,32,34.43954097,0,0
10/4/2023,1,35,70.8758532,0,0
10/4/2023,3,21,43.5699852,0,0
10/5/2023,1,35,40.76791919,1,0
10/6/2023,2,56,17.80359108,0,1
10/6/2023,3,12,97.92689915,0,0
10/6/2023,4,25,18.93066365,0,0
10/6/2023,0,39,93.64631355,0,0
10/6/2023,1,41,37.92764042,0,0
10/7/2023,1,18,76.67823415,0,0
10/7/2023,4,51,78.05730107,0,0
10/8/2023,2,8,25.1218047,0,0
10/8/2023,1,39,87.90140981,0,0
10/9/2023,4,31,55.71538227,0,0
10/9/2023,1,51,87.11518148,0,0
10/10/2023,0,40,97.0035526,0,0
10/10/2023,2,23,59.47455296,0,0
10/10/2023,1,41,14.91492729,1,0
10/11/2023,4,38,65.35581669,0,0
10/12/2023,0,18,14.72335391,0,0
10/12/2023,3,31,98.53404249,0,0
10/13/2023,1,18,11.75032453,0,0
10/13/2023,2,48,48.55166205,0,0
10/13/2023,3,49,52.92850534,0,0
10/13/2023,0,12,80.6670896,0,1
10/13/2023,4,30,96.29846859,0,0
10/14/2023,1,7,83.85326104,0,0
10/15/2023,2,36,52.50037832,0,0
10/15/2023,1,22,41.24729508,0,0
10/15/2023,0,31,80.93808369,0,0
10/15/2023,4,44,77.38286306,0,0
10/15/2023,3,38,72.54731198,0,1
10/16/2023,3,27,25.34162604,0,0
10/16/2023,2,31,40.22591383,0,0
10/16/2023,4,18,73.49410222,0,0
10/16/2023,0,38,68.34677746,0,0
10/17/2023,4,40,31.97328045,0,1
10/17/2023,0,54,33.62365071,0,0
10/17/2023,2,29,97.00608048,1,0
10/18/2023,2,21,71.89922857,0,0
10/18/2023,4,70,19.57705866,1,0
10/18/2023,1,47,78.74708502,0,0
10/18/2023,3,41,61.8890491,1,0
10/19/2023,1,47,15.76852399,0,0
10/19/2023,0,35,85.74598068,0,0
10/19/2023,3,29,70.943047,0,0
10/19/2023,4,36,41.30401127,0,0
10/20/2023,4,37,73.36283073,0,0
10/21/2023,0,53,16.12335827,0,0
10/21/2023,1,13,77.19428842,0,0
10/21/2023,3,44,38.15507778,0,0
10/21/2023,4,36,72.40397847,0,0
10/22/2023,0,50,91.8769318,1,0
10/22/2023,4,17,92.3588609,0,0
10/22/2023,1,33,61.23681407,0,0
10/23/2023,2,17,12.43730203,0,0
10/23/2023,0,13,26.3587238,0,0
10/23/2023,3,7,36.81594382,0,0
10/23/2023,4,29,19.55924448,0,0
10/23/2023,1,39,54.95935017,0,0
10/24/2023,0,48,49.15131349,0,0
10/24/2023,3,23,29.82946541,0,0
10/25/2023,2,27,19.60406372,0,0
10/25/2023,0,41,38.41690622,0,0
10/26/2023,3,61,83.90281822,1,0
10/26/2023,0,39,87.23861119,0,0
10/27/2023,1,53,72.70200891,0,0
10/27/2023,0,50,58.52719716,0,0
10/27/2023,2,47,62.95291203,0,0
10/28/2023,3,43,93.56999796,0,0
10/28/2023,2,34,15.9449777,1,0
10/29/2023,3,33,38.4101633,0,0
10/29/2023,2,15,11.07261847,0,0
10/29/2023,1,35,83.91334783,0,0
10/29/2023,0,32,88.94084209,0,0
10/29/2023,4,43,59.18287249,0,0
10/30/2023,2,52,15.13021488,0,0
10/30/2023,1,51,58.72263746,0,1
10/30/2023,0,29,12.39475295,0,0
10/30/2023,4,16,90.38023672,0,0
10/30/2023,3,14,70.85761717,1,1
10/31/2023,4,17,79.92043734,0,0
10/31/2023,3,15,15.05925149,0,0
10/31/2023,0,24,48.87904343,0,1
10/31/2023,1,16,74.09981847,0,0
10/31/2023,2,17,11.31824145,1,1
11/1/2023,3,19,24.10843858,0,0
11/1/2023,1,26,46.49245087,1,0
11/1/2023,4,39,91.55237825,0,0
11/1/2023,0,51,27.70005092,1,0
11/2/2023,2,38,70.91380393,0,0
11/2/2023,4,32,56.33058114,0,0
11/2/2023,0,26,50.71300833,0,0
11/2/2023,1,27,41.86581061,0,0
11/3/2023,1,42,19.24914184,0,0
11/3/2023,0,40,99.24619087,0,0
11/3/2023,2,38,98.19599026,1,0
11/3/2023,4,38,87.13872456,1,0
11/3/2023,3,39,48.71284589,0,0
11/4/2023,2,40,66.98608074,0,0
11/5/2023,3,26,51.19694354,0,0
11/5/2023,1,71,11.52215199,1,0
11/6/2023,2,13,47.23354287,0,0
11/6/2023,3,24,22.21712678,1,1
11/7/2023,0,32,83.43602105,0,0
11/8/2023,1,27,11.66781102,0,0
11/8/2023,0,59,62.26917253,1,0
11/8/2023,4,24,75.86854636,0,0
11/8/2023,2,50,55.0030524,0,0
11/8/2023,3,16,81.67516504,0,0
11/9/2023,4,39,47.56446476,0,0
11/10/2023,2,14,27.31117268,0,0
11/10/2023,0,20,78.61250923,0,0
11/10/2023,4,26,56.6213814,0,0
11/10/2023,1,43,49.84243318,0,0
11/10/2023,3,27,41.65481002,0,0
11/11/2023,2,20,12.62529031,0,0
11/12/2023,3,10,21.76053674,0,0
11/12/2023,1,43,10.06729375,0,0
11/13/2023,0,23,53.81453907,1,0
11/13/2023,2,31,51.08579698,0,1
11/13/2023,3,20,24.81094526,0,1
11/13/2023,4,41,21.27070231,0,0
11/13/2023,1,46,19.85341295,1,0
11/14/2023,3,7,79.91392305,0,0
11/14/2023,1,29,45.04508017,0,0
11/14/2023,0,31,31.50979122,0,0
11/14/2023,4,41,99.817971,1,0
11/14/2023,2,38,24.36997144,0,0
11/15/2023,2,33,82.98416734,0,1
11/15/2023,3,21,56.82087645,0,0
11/16/2023,0,22,28.08202057,1,0
11/16/2023,1,19,94.67886407,0,0
11/17/2023,1,31,33.20006394,0,0
11/17/2023,0,6,69.93524495,1,0
11/17/2023,4,57,70.05986647,0,0
11/17/2023,3,35,53.67615707,0,0
11/17/2023,2,20,64.70005947,0,0
11/18/2023,3,21,66.00726812,1,0
11/18/2023,0,35,59.22239624,0,0
11/18/2023,2,25,36.72061068,0,1
11/18/2023,4,18,19.17025786,0,0
11/18/2023,1,44,81.00225667,0,0
11/19/2023,4,30,14.00581353,0,0
11/19/2023,3,41,73.03131,0,0
11/20/2023,3,23,57.63407033,0,0
11/21/2023,0,55,84.87473875,0,0
11/21/2023,3,34,91.75124892,0,0
11/21/2023,4,36,19.61388937,0,1
11/21/2023,2,36,37.6378969,0,0
11/21/2023,1,24,59.65411348,0,0
11/22/2023,4,35,28.53893658,0,0
11/23/2023,4,21,95.07763362,1,0
11/23/2023,0,15,41.72763172,0,0
11/23/2023,2,37,35.36176154,0,0
11/24/2023,3,38,21.45023982,1,0
11/24/2023,1,46,99.02127872,0,0
11/24/2023,4,48,75.47827845,0,0
11/24/2023,0,73,28.06415586,1,0
11/24/2023,2,5,72.94462669,0,0
11/25/2023,4,3,88.833972,0,0
11/25/2023,0,56,99.42203555,0,0
11/25/2023,1,8,14.52906396,0,0
11/26/2023,2,24,89.98718651,0,0
11/26/2023,0,41,15.03337151,0,0
11/26/2023,1,40,56.07447676,0,0
11/26/2023,4,42,61.45109905,0,0
11/26/2023,3,59,97.31051978,0,0
11/27/2023,4,44,27.9110165,1,0
11/27/2023,3,28,85.79743578,0,0
11/27/2023,0,19,46.22737199,1,0
11/28/2023,0,19,31.9175505,1,0
11/28/2023,2,44,23.80715942,0,0
11/29/2023,4,44,98.73407518,0,0
11/29/2023,0,17,54.39527446,0,0
11/29/2023,1,27,67.97917144,0,0
11/29/2023,2,16,69.92477449,0,0
11/30/2023,2,42,74.81002002,0,0
11/30/2023,4,34,40.37293411,0,0
11/30/2023,3,49,70.58002133,1,0
12/1/2023,4,23,91.27250861,0,0
12/1/2023,1,37,70.37783983,0,0
12/1/2023,3,24,63.17796407,0,0
12/2/2023,1,39,49.99968619,0,0
12/2/2023,0,19,96.99316932,0,0
12/2/2023,3,28,72.85041742,0,0
12/2/2023,2,33,43.45542862,0,0
12/3/2023,0,23,82.79195001,0,0
12/3/2023,4,15,38.48091189,0,0
12/3/2023,1,17,12.63694988,0,0
12/3/2023,3,3,16.90510595,0,0
12/3/2023,2,25,52.00148402,0,0
12/4/2023,4,14,77.02756585,0,0
12/4/2023,1,42,68.07138801,0,0
12/4/2023,0,14,84.27238,1,0
12/5/2023,1,76,92.86937647,1,0
12/5/2023,0,35,95.05153848,0,0
12/5/2023,4,20,66.648134,0,0
12/6/2023,4,49,94.19707205,1,0
12/7/2023,1,62,75.95897076,0,1
12/7/2023,3,55,35.17902378,0,0
12/7/2023,4,23,99.15784635,0,0
12/7/2023,0,24,49.65428027,1,0
12/8/2023,4,21,38.31288701,0,1
12/8/2023,1,33,28.74499076,0,0
12/8/2023,2,17,79.74356251,0,0
12/8/2023,3,12,98.953351,0,0
12/9/2023,2,26,26.2787072,0,0
12/9/2023,4,23,16.79799422,0,0
12/9/2023,0,37,57.65802535,0,0
12/9/2023,3,28,12.9237937,0,0
12/9/2023,1,42,35.93480706,0,0
12/10/2023,2,19,15.62317852,0,0
12/10/2023,4,20,53.80759435,0,0
12/11/2023,3,46,75.36731503,0,0
12/11/2023,0,50,77.83913818,0,0
12/11/2023,4,20,21.41855453,0,0
12/12/2023,1,13,15.9218396,0,0
12/12/2023,0,67,49.93313023,1,0
12/13/2023,4,14,13.23691806,0,0
12/13/2023,3,57,92.36249384,1,0
12/13/2023,1,42,86.92075372,0,0
12/13/2023,2,51,98.26850569,0,0
12/13/2023,0,34,70.85416001,1,0
12/14/2023,0,16,87.2532466,0,0
12/14/2023,3,44,88.11699778,0,0
12/14/2023,1,6,64.62758046,0,0
12/14/2023,4,9,55.25050977,0,0
12/15/2023,2,7,10.76460207,0,0
12/16/2023,2,25,39.11721524,0,0
12/16/2023,4,14,27.09394896,1,0
12/16/2023,1,41,60.58997944,0,0
12/16/2023,0,66,67.31393179,1,0
12/16/2023,3,27,61.20292653,1,1
12/17/2023,0,30,74.71174988,0,0
12/17/2023,2,15,44.56171666,1,0
12/17/2023,3,37,12.62114065,0,1
12/17/2023,4,37,42.94254392,1,0
12/18/2023,0,30,80.37393218,0,0
12/18/2023,3,10,19.16625386,0,0
12/19/2023,0,44,46.57297647,0,0
12/19/2023,4,23,16.39996374,0,0
12/19/2023,2,27,47.08159651,0,0
12/19/2023,3,34,51.07720957,0,0
12/19/2023,1,23,50.48235916,0,0
12/20/2023,0,15,27.82027273,0,0
12/20/2023,2,6,31.54328527,0,0
12/20/2023,1,17,60.37456923,0,0
12/21/2023,1,46,16.55607678,1,0
12/21/2023,4,37,82.69321321,0,0
12/21/2023,2,42,61.41997045,0,0
12/21/2023,0,18,87.79626885,0,0
12/21/2023,3,50,36.76539989,0,0
12/22/2023,0,37,69.5674281,0,0
12/22/2023,2,8,37.40708702,0,0
12/22/2023,3,2,93.69295868,0,0
12/22/2023,4,46,40.53136065,0,0
12/23/2023,4,14,52.17416291,0,0
12/24/2023,2,34,80.79251237,0,0
12/24/2023,1,32,10.99120225,0,0
12/24/2023,3,74,60.68479496,1,0
12/25/2023,2,28,16.66674165,1,0
12/25/2023,3,27,56.64868502,0,0
12/25/2023,4,41,24.37745142,0,0
12/25/2023,0,33,60.381615,0,0
12/25/2023,1,24,88.3022433,0,0
12/26/2023,4,37,62.93293361,0,0
12/26/2023,2,49,88.72723661,1,0
12/26/2023,3,54,59.54907706,1,0
12/27/2023,0,21,57.41354494,0,0
12/28/2023,3,53,83.62937515,1,0
12/28/2023,1,16,14.68651656,0,0
12/29/2023,2,80,93.92535578,1,0
12/30/2023,0,0,15.39326398,0,0
12/30/2023,2,19,46.45009887,1,0
12/30/2023,3,14,24.08762921,0,0
12/31/2023,4,16,77.07173376,0,0
12/31/2023,1,22,16.45618094,0,1
12/31/2023,0,34,72.08413236,0,0
12/31/2023,3,34,91.86280255,0,0
12/31/2023,2,49,88.55472107,1,0
